Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
745135b816813ad4debac572444992a4969b227a10622c19d3121d1d98b252da,2019-03,West Midlands Police,West Midlands Police,-1.511313,52.372934,On or near LEIGH AVENUE,E01009672,Coventry 040E,Action to be taken by another organisation
da3c66176c9196469d2f2831d3c03a8d3f9c3f33daf9e3d7f9b2e8e408cb4df3,2019-03,West Midlands Police,West Midlands Police,-1.510561,52.406410,On or near GREYFRIARS LANE,E01009642,Coventry 031C,Investigation complete; no suspect identified
ceb70641989b07dbe0ad3103faf652b651bd14c2451b35905ce24f5f275b51c2,2019-03,West Midlands Police,West Midlands Police,-1.499479,52.410166,On or near RAGLAN STREET,E01009641,Coventry 024F,Investigation complete; no suspect identified
d575698b4ffdda9d122d9e6b18410d09d0e2a24305246a630225c1e5a61759c9,2019-03,West Midlands Police,West Midlands Police,-1.513365,52.396011,On or near HUMPHREY BURTON'S ROAD,E01009549,Coventry 037B,Investigation complete; no suspect identified
97a4b8f052236658e3d3aa82191683cd264bec9049dc8ca9807314979c351738,2019-03,West Midlands Police,West Midlands Police,-1.564794,52.416241,On or near FRILSHAM WAY,E01009692,Coventry 022B,Investigation complete; no suspect identified
0470042fc2e0ea7536e3ee50783a347e1687a0f54c341a005df4be4d3d5e7388,2019-03,West Midlands Police,West Midlands Police,-1.536928,52.422240,On or near WOODCLOSE AVENUE,E01009653,Coventry 017F,Unable to prosecute suspect
823001a13aca8159244c4727dcfb817c2998b07726fc85b497c01a3f3358a17b,2019-03,West Midlands Police,West Midlands Police,-1.522941,52.438852,On or near BEAKE AVENUE,E01009525,Coventry 006B,Investigation complete; no suspect identified
157fe072df60be7b7bfa91795dc45f0e06949838271f4edea9d8acefec7f70eb,2019-03,West Midlands Police,West Midlands Police,-1.550988,52.409025,On or near GLENDOWER AVENUE,E01009686,Coventry 026D,Investigation complete; no suspect identified
61698de3dbf3180cc794a99f982f974b8ae3ed5e0dae1f0a97bb5772cf01c4fc,2019-03,West Midlands Police,West Midlands Police,-1.508623,52.407535,On or near HAY LANE,E01009642,Coventry 031C,Investigation complete; no suspect identified
5ff01180774b853928c6badd7c36be8e5747bc389b65f9e5fe5109f0bc2928aa,2019-03,West Midlands Police,West Midlands Police,-1.496270,52.433734,On or near Police Station,E01009565,Coventry 009A,Unable to prosecute suspect
48109e36931a9ff236b753e152c6c4512a1984ce01f40c8940e66b070a217717,2019-03,West Midlands Police,West Midlands Police,-1.496270,52.433734,On or near Police Station,E01009565,Coventry 009A,Unable to prosecute suspect
369ba83aa35177da5a089c0c6def4914031b75e77a907e0b12a14c92ed6dad27,2019-03,West Midlands Police,West Midlands Police,-1.472341,52.384247,On or near DELL CLOSE,E01009542,Coventry 039D,Unable to prosecute suspect
fc2c5f93a74c20276a46f9eccd9eb6cde205f2a574edda94cb4a11e9ad54707c,2019-03,West Midlands Police,West Midlands Police,-1.812150,54.832031,On or near BUTSFIELD LANE,E01020651,County Durham 012B,Suspect charged
5bea6be9a01d5fc74fc24a8e0592aeb7b16a38a5b58a46cc69abac5946cb79f2,2019-03,West Midlands Police,West Midlands Police,-1.493755,52.442704,On or near EVELYN AVENUE,E01009575,Coventry 005B,Investigation complete; no suspect identified
8de7daf9dbc41304d61938e7ab8fd0a3a7e2764248a44df9c9e14659bc8a75a1,2019-03,West Midlands Police,West Midlands Police,-1.483614,52.402879,On or near BOLINGBROKE ROAD,E01009619,Coventry 038D,Investigation complete; no suspect identified
6a4252d0e34cf19d19b8f151b2fc6263ea44a6afc31aaed455b1e0ec43453c73,2019-03,West Midlands Police,West Midlands Police,-1.503906,52.406023,On or near WHITE FRIARS STREET,E01009642,Coventry 031C,Suspect charged
ba2c963d9825de292f1af7a30bff78edcd002dae66edf968b4b3681db5b98890,2019-03,West Midlands Police,West Midlands Police,-1.494331,52.425877,On or near Police Station,E01009570,Coventry 015B,Unable to prosecute suspect
394352fb6e90d4f534c31013ee51855564d0a3b1ba2b3f034e28b70fa521f0f6,2019-03,West Midlands Police,West Midlands Police,-1.494331,52.425877,On or near Police Station,E01009570,Coventry 015B,Unable to prosecute suspect
89329e274389e8b4f2384385e183b2bb56f2d9d7e6985b09f0d91edf598131ce,2019-03,West Midlands Police,West Midlands Police,-1.494829,52.395133,On or near SWIFT'S CORNER,E01009544,Coventry 038A,Investigation complete; no suspect identified
43a9f15a7e9113b2c25a9be43027b9d76f63ea01d3873e74f515c6d38dac9d55,2019-03,West Midlands Police,West Midlands Police,-1.516051,52.400355,On or near MICHAELMAS ROAD,E01009559,Coventry 034F,Investigation complete; no suspect identified
a8a421b1a0c7c68773d04b73b23589477e845ef81461216dcc4f3dfb188c9a2a,2019-03,West Midlands Police,West Midlands Police,-1.504126,52.415319,On or near ARTHUR STREET,E01009574,Coventry 015F,Investigation complete; no suspect identified
bab66d0e49d243ab01ff1f7c51bb14880111275e7fbfebeb6cbf03afaaad3fa3,2019-03,West Midlands Police,West Midlands Police,-1.531141,52.414746,On or near LAMMAS ROAD,E01009647,Coventry 017C,Investigation complete; no suspect identified
9c6472989ec7cf42fe552dcaf0e0a3aed9d97bfc42d3317f0457bf70bb9a8881,2019-03,West Midlands Police,West Midlands Police,-1.452116,52.392066,On or near EDWARD BAILEY CLOSE,E01009537,Coventry 035C,Unable to prosecute suspect
dfb34b6778ae0282e94a96046bd61fdf6c03050d14fc9bcab9dc43fa8ac74524,2019-03,West Midlands Police,West Midlands Police,-1.535798,52.380054,On or near LEASOWE'S AVENUE,E01009668,Coventry 041C,Investigation complete; no suspect identified
cb300c2d5f2e739db5e18e91d899b62a31a9f87a41e92427da0ffce3523d8882,2019-03,West Midlands Police,West Midlands Police,-1.455307,52.427691,On or near LAMBETH CLOSE,E01009709,Coventry 007F,Investigation complete; no suspect identified
e6986668781c19ab54b26695767c3a48970d2211b1e5b7d84b191ee90b3cc8cd,2019-03,West Midlands Police,West Midlands Police,-1.491431,52.401753,On or near SEVERN ROAD,E01009633,Coventry 028A,Investigation complete; no suspect identified
487de5b2ec2d80d6da2823dfd2fa575c2d8abead1e3a355e7ec3ee7ac7fa0fd4,2019-03,West Midlands Police,West Midlands Police,-1.465214,52.435468,On or near EATHORPE CLOSE,E01009577,Coventry 007A,Investigation complete; no suspect identified
e1e92a688f96685465b95064342e963ff8d22e7e46b73c86cec6f6692f15c748,2019-03,West Midlands Police,West Midlands Police,-1.530547,52.429092,On or near BRACKENHURST ROAD,E01009529,Coventry 014B,Investigation complete; no suspect identified
16a1e8e4948a39d6f74b9c547f4328a38cfe1aa725b67e2b21607986f29d62e1,2019-03,West Midlands Police,West Midlands Police,-1.519005,52.407227,On or near Parking Area,E01009642,Coventry 031C,Investigation complete; no suspect identified
e53ee2d77c2f60d512d82a0badee443dfa5599c1210dd8df15b7671fdede9363,2019-03,West Midlands Police,West Midlands Police,-1.500058,52.429210,On or near PARK STREET,E01009566,Coventry 009B,Unable to prosecute suspect
a4268478bcc436f70db3764176a1555901a5b2a6d481edea05d44b4e37d10b13,2019-03,West Midlands Police,West Midlands Police,-1.524877,52.417544,On or near CRAMPER'S FIELD,E01009631,Coventry 020C,Investigation complete; no suspect identified
8418c9c7bbaa6745870f83ba95033c9051b86e042e653bfa3729a7d4ed59b678,2019-03,West Midlands Police,West Midlands Police,-1.514667,52.406013,On or near Parking Area,E01009642,Coventry 031C,Unable to prosecute suspect
70a244663b50047c25403cb26aea666825ef187c967368e90840cf254d844126,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Unable to prosecute suspect
956b115ad0bfbc2720088786e29eaaabee023ccb80c7ff75c70fe447f61a6069,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Suspect charged
e2ae39b49be39de8099af3b16ae47fb63d33fff643ea7b067d02b8709e4f2783,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Suspect charged
472361e9bb94a9ab9fe03e1a326eda861c2e3d3f79f99f2d8711d4da0a23ece3,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Suspect charged
fd7ea6d52986cd5cff5a9b5947af1a0de2631cd6f992afb84aa05a24826ede63,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Suspect charged
c1a388a67d02ffd1a1c84f2b8033aaa1f2c125fa4fe5f84b08ace8aaed557d8d,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Unable to prosecute suspect
2896e3d40060a8580d6942d2af1f4a39ab44ae9852754e0e2712d7caab2f06e8,2019-03,West Midlands Police,West Midlands Police,-1.488318,52.428180,On or near TORCASTLE CLOSE,E01009571,Coventry 015C,Investigation complete; no suspect identified
9506e437ebc3ed34839835339f0f870c81982c67a1105b75efd9e52649600738,2019-03,West Midlands Police,West Midlands Police,-1.515878,52.448425,On or near NUNTS LANE,E01009591,Coventry 002B,Investigation complete; no suspect identified
efafcc4df87c0e10f7c1ee0d8110f5d3668e49ee61c9c0f2dd14ceac856d17fe,2019-03,West Midlands Police,West Midlands Police,-1.486552,52.428307,On or near BELMONT ROAD,E01009569,Coventry 015A,Investigation complete; no suspect identified
3420a8f3198d276c80ddf3c9c546945f61202319865ab7396b1c88bf7499318d,2019-03,West Midlands Police,West Midlands Police,-1.580574,52.403487,On or near BOHUN STREET,E01009702,Coventry 029E,Investigation complete; no suspect identified
43e53e788a3502919b74e81688b78baab138f2594244b9df98d92d75bbfc553e,2019-03,West Midlands Police,West Midlands Police,-1.532120,52.443033,On or near Petrol Station,E01009524,Coventry 006A,Investigation complete; no suspect identified
494002ee70d067d2302364b7dc872252930714594cf33a663c0aa50112d9ae4b,2019-03,West Midlands Police,West Midlands Police,-1.547013,52.415338,On or near GRAYSWOOD AVENUE,E01009646,Coventry 022A,Investigation complete; no suspect identified
aeba40d91a3de664479628064975841c72a2f4019b6d5c4a4ad1815dd885f23d,2019-03,West Midlands Police,West Midlands Police,-1.478985,52.445193,On or near MILL RACE LANE,E01009604,Coventry 004A,Unable to prosecute suspect
11c73035d85ddaa04de6fd0566927b0c9ed80db172ae197b3bb6326b8ab9e6df,2019-03,West Midlands Police,West Midlands Police,-1.491769,52.409504,On or near LANSDOWNE STREET,E01009635,Coventry 028C,Investigation complete; no suspect identified
6d98fe65d681d661e0634ce0b894234c44143331be19af96b940355057dea989,2019-03,West Midlands Police,West Midlands Police,-1.512538,52.413763,On or near Parking Area,E01009632,Coventry 020D,Unable to prosecute suspect
40734e7012f7e0bd66fb58f34a1e984ef0bf64ef26d8a017191e3aa198bd52ef,2019-03,West Midlands Police,West Midlands Police,-1.483464,52.410637,On or near WALSGRAVE ROAD,E01009615,Coventry 027A,Suspect charged
5053ed0b595bcc14715ccaf15a27ca2a19e84e493c35d92b8b428438d17c482c,2019-03,West Midlands Police,West Midlands Police,-1.519718,52.407832,On or near RINGWAY RUDGE,E01009651,Coventry 031D,Investigation complete; no suspect identified
515200fbde19af6c71b2d74c8555df9dfc625c2c30bb236e742aa7783b04c3b8,2019-03,West Midlands Police,West Midlands Police,-1.558731,52.409458,On or near REMBRANDT CLOSE,E01009684,Coventry 026B,Investigation complete; no suspect identified
71cb20ddeee488f449e60f89bdd07f01b83b7a2fe9d1a0ec09a95a8b6e5303e3,2019-03,West Midlands Police,West Midlands Police,-1.504126,52.415319,On or near ARTHUR STREET,E01009574,Coventry 015F,Unable to prosecute suspect
451948ce52abca2c06ebd72f541765e12e7893877254ef70584e4c7b84779a24,2019-03,West Midlands Police,West Midlands Police,-1.500085,52.390364,On or near AGINCOURT ROAD,E01032534,Coventry 037F,Investigation complete; no suspect identified
44959843487ffaa9dc92c44fe7df52782ea30401767aa27afeb43cb4ad45e53a,2019-03,West Midlands Police,West Midlands Police,-1.515350,52.406708,On or near ROVER ROAD,E01009642,Coventry 031C,Unable to prosecute suspect
5ba97096cf158917419df080dc493c341125e903ac7471fa093a80e2bc957cfe,2019-03,West Midlands Police,West Midlands Police,-1.503541,52.392752,On or near EBBW VALE TERRACE,E01009552,Coventry 037E,Unable to prosecute suspect
eea8e7285c540c8a6361c2acf4d9e83f5f1b9657b6bd795360a555eab1fe37bf,2019-03,West Midlands Police,West Midlands Police,-1.513650,52.430318,On or near OWENFORD ROAD,E01009626,Coventry 011D,Investigation complete; no suspect identified
606c38f07693fe1f71e4c9ffe0473a6be76933f30ec9fea178373193726dc671,2019-03,West Midlands Police,West Midlands Police,-1.479093,52.442245,On or near BERKSWELL ROAD,E01009604,Coventry 004A,Unable to prosecute suspect
793f2122d98fbb45b7d0191b8b78351cb2b0275146fd49549a6057b15b2f24ef,2019-03,West Midlands Police,West Midlands Police,-1.523007,52.404078,On or near GORDON STREET,E01009553,Coventry 031B,Investigation complete; no suspect identified
96da53b1e1e5adb234353766fe7fbbb4be1a96e500103f564d60ccd222ec8499,2019-03,West Midlands Police,West Midlands Police,-1.579620,52.398710,On or near MILROSE WAY,E01032531,Coventry 036E,Unable to prosecute suspect
02c1dba871804ce49135e31253e456dedc411cd91eb59f179ed2aad9b852b182,2019-03,West Midlands Police,West Midlands Police,-1.508623,52.407535,On or near HAY LANE,E01009642,Coventry 031C,Investigation complete; no suspect identified
2ebe26a33115d3cb4d4e4b650d93dd5f02aef4c8efc11f3c5fe03f2965a853af,2019-03,West Midlands Police,West Midlands Police,-1.524083,52.420220,On or near MATTERSON ROAD,E01009630,Coventry 020B,Unable to prosecute suspect
a694d3cdf4122b7ee96e680282d892523356f9a58b92baefacbb046e5a83cfd0,2019-03,West Midlands Police,West Midlands Police,-1.502012,52.426737,On or near GRESSINGHAM GROVE,E01009566,Coventry 009B,Investigation complete; no suspect identified
8a64e3749c68fcef00defaa90d557e2d7c9b98e93c3d3293d04184895fa8ad8f,2019-03,West Midlands Police,West Midlands Police,-1.502012,52.426737,On or near GRESSINGHAM GROVE,E01009566,Coventry 009B,Investigation complete; no suspect identified
a1b947a0d930e3025c92fbacbb9e33af342e1a8897714075aa6b411699ea5fa0,2019-03,West Midlands Police,West Midlands Police,-1.522596,52.402737,On or near Shopping Area,E01009553,Coventry 031B,Investigation complete; no suspect identified
6d1af726f36f135c3ff01d551087d0c7a54087cba4a0c8e15d1a32e103c25f39,2019-03,West Midlands Police,West Midlands Police,-1.532218,52.404574,On or near KINGSTON ROAD,E01009691,Coventry 030D,Investigation complete; no suspect identified
bd39e193313a7cf86d4b7ad23b664508fbbbc2fb67c5165b49a109d4eeaccd44,2019-03,West Midlands Police,West Midlands Police,-1.570421,52.415246,On or near Supermarket,E01009704,Coventry 023C,Local resolution
8a9854f592f5bc65063cf124b2292dfe128566e59f11c0e3703289d32fca0307,2019-03,West Midlands Police,West Midlands Police,-1.465861,52.379480,On or near MONTGOMERY CLOSE,E01009541,Coventry 039C,Investigation complete; no suspect identified
ad0683161348cb8ba7143ce14e5df8c70dc2385b563dad6888234816f24a4b42,2019-03,West Midlands Police,West Midlands Police,-1.433660,52.429900,On or near WALSGRAVE RETAIL PARK,E01009580,Coventry 019A,Offender given a caution
ad0683161348cb8ba7143ce14e5df8c70dc2385b563dad6888234816f24a4b42,2019-03,West Midlands Police,West Midlands Police,-1.433660,52.429900,On or near WALSGRAVE RETAIL PARK,E01009580,Coventry 019A,Offender given a caution
a305e59f19c274e875adb4ece7d59b755431efccfce8908880905d96d671a000,2019-03,West Midlands Police,West Midlands Police,-1.445770,52.414179,On or near KESWICK WALK,E01009717,Coventry 019D,Unable to prosecute suspect
23fb47b5fbab75a43848fdcfdc1474e12437a273bf62cc831be03eae6bf8f9a6,2019-03,West Midlands Police,West Midlands Police,-1.561287,52.436294,On or near CARVELL CLOSE,E01009528,Coventry 010C,Investigation complete; no suspect identified
6107830738772520437c2765ae57ba26ae8c6da76bab82e5219349d9561e8046,2019-03,West Midlands Police,West Midlands Police,-1.478876,52.429505,On or near PURCELL ROAD,E01009664,Coventry 016E,Unable to prosecute suspect
02e600af37b9abc52e92b5ba374333d17f59890c81170556f49e912d67560038,2019-03,West Midlands Police,West Midlands Police,-1.509464,52.408599,On or near TRINITY LANE,E01009642,Coventry 031C,Investigation complete; no suspect identified
71eb884415fa52cf47976e3538d33fbee73d70607b0243278ccf2d38ba0f9f1c,2019-03,West Midlands Police,West Midlands Police,-1.526563,52.402888,On or near ALBANY ROAD,E01009553,Coventry 031B,Investigation complete; no suspect identified
6705e4fb971e4d068e482f0f8531bc000b0069079867d1e1b38974ed388f3126,2019-03,West Midlands Police,West Midlands Police,-1.526563,52.402888,On or near ALBANY ROAD,E01009553,Coventry 031B,Investigation complete; no suspect identified
aec13b012e792ab8958daa1dbf3fa7eee6f66e562509c0bca634052bd2961388,2019-03,West Midlands Police,West Midlands Police,-1.544441,52.409575,On or near OLDFIELD ROAD,E01009687,Coventry 026E,Investigation complete; no suspect identified
e71c3bff9621ba714cf00c276a6c84b95bb941aba05e1bf56296155052d7c827,2019-03,West Midlands Police,West Midlands Police,-1.473227,52.411104,On or near Further/Higher Educational Building,E01009616,Coventry 027B,Suspect charged
9526a851f7b3d61a8baecf21bef44d2abb074290ee127127cdc6f33a4f8c3eb0,2019-03,West Midlands Police,West Midlands Police,-1.516488,52.443779,On or near HALLAM ROAD,E01009597,Coventry 043D,Investigation complete; no suspect identified
fd708394775b17738bc60777d8919add6ddf6cc91eb909de5036b2f019b6c469,2019-03,West Midlands Police,West Midlands Police,-1.491335,52.428022,On or near EDGWICK ROAD,E01009569,Coventry 015A,Suspect charged
e52618b9f0632ef7cec41332cafa28eb0b72ee6ee1897de8a202e0e0150495c5,2019-03,West Midlands Police,West Midlands Police,-1.515539,52.409604,On or near BOND STREET,E01009642,Coventry 031C,Investigation complete; no suspect identified
45e029ce2dedc229b8dafbae5f401fe602a4f79009f9cb9151fb1feeabd1a27e,2019-03,West Midlands Police,West Midlands Police,-1.427829,52.433845,On or near GIELGUD WAY,E01009580,Coventry 019A,Investigation complete; no suspect identified
e3236af479f56ae7a91bfe76a17bdbdf956016bc61c3b795de4f1ae21ca43638,2019-03,West Midlands Police,West Midlands Police,-1.526466,52.399543,On or near MAYFIELD ROAD,E01009558,Coventry 034E,Investigation complete; no suspect identified
9894ccb17f35bb995d6cd8d16bea7a99edbec7d27804f8f7ca8e2ea38908b204,2019-03,West Midlands Police,West Midlands Police,-1.523730,52.443476,On or near CHARLECOTE ROAD,E01009598,Coventry 002D,Investigation complete; no suspect identified
51f858e3bd386646f1b2d7b05f81e467c4ffd6874d2d6d21cfea79fd758ff406,2019-03,West Midlands Police,West Midlands Police,-1.513592,52.420906,On or near DAIMLER ROAD,E01009629,Coventry 020A,Unable to prosecute suspect
dd163414e12e445fd9c9f628b010c2a799ae902392c8c28c91eb0e91dc48d3bf,2019-03,West Midlands Police,West Midlands Police,-1.510558,52.409368,On or near CROSS CHEAPING,E01009642,Coventry 031C,Unable to prosecute suspect
7711cd123c5392270f0e4e52b5b51a73b6a4e45b3dec810212b5c88c38806f25,2019-03,West Midlands Police,West Midlands Police,-1.501578,52.411731,On or near VINE STREET,E01009641,Coventry 024F,Investigation complete; no suspect identified
29ed0b097026bc79d1f497700f68e8f7aa2f620768850138a6a766378564550a,2019-03,West Midlands Police,West Midlands Police,-1.501578,52.411731,On or near VINE STREET,E01009641,Coventry 024F,Investigation complete; no suspect identified
a87e21655dced4ebaa47c5a73fada70680b030a37a4d13a3bd8fe8b7c4592019,2019-03,West Midlands Police,West Midlands Police,-1.523476,52.416505,On or near TOMSON AVENUE,E01009631,Coventry 020C,Investigation complete; no suspect identified
548105881986e1b3c32363b2f6531483b583c1a14c80b50830c3dd7124fde479,2019-03,West Midlands Police,West Midlands Police,-1.509907,52.444184,On or near Petrol Station,E01009597,Coventry 043D,Investigation complete; no suspect identified
6507c711affb83be9fc9c5687bd4564a7f80ba5588f3fab0180e028b8f5829c8,2019-03,West Midlands Police,West Midlands Police,-1.515618,52.397000,On or near ADARE DRIVE,E01009548,Coventry 031A,Investigation complete; no suspect identified
29524d6a6cf1ce51a4236414ec85b4063309b1e5b3235b8be7ff3d49112e012d,2019-03,West Midlands Police,West Midlands Police,-1.500058,52.429210,On or near PARK STREET,E01009566,Coventry 009B,Investigation complete; no suspect identified
e66c3b31af7bb958b175009f3a64910a1a201ae8642dc277a80bad944aa87273,2019-03,West Midlands Police,West Midlands Police,-1.441824,52.406501,On or near DUNVEGAN CLOSE,E01009707,Coventry 033E,Investigation complete; no suspect identified
60f2d3ef7df607b4192d60a785af92615e482bdf90c688ea59208658424f1c8e,2019-03,West Midlands Police,West Midlands Police,-1.516919,52.420488,On or near LYDGATE ROAD,E01009630,Coventry 020B,Investigation complete; no suspect identified
8908ebf102d3025a1389008c66ac24493d5448e04184fe8dd392075af40e74e5,2019-03,West Midlands Police,West Midlands Police,-1.537988,52.388378,On or near STARETON CLOSE,E01009557,Coventry 034D,Investigation complete; no suspect identified
0dbbcab395d12292bd85808abfe7eeaa7618500ff0b3e0c8455b81bfd1479119,2019-03,West Midlands Police,West Midlands Police,-1.514204,52.410686,On or near UPPER WELL STREET,E01009642,Coventry 031C,Investigation complete; no suspect identified
2eb3deee27dba3c05564a14c10d60e8f789de442daefba5c7cfcf873df7b9179,2019-03,West Midlands Police,West Midlands Police,-1.478985,52.445193,On or near MILL RACE LANE,E01009604,Coventry 004A,Investigation complete; no suspect identified
4f97d9a4a06300d11161f2c99b74bd5d3d77ae909c1fd405cf7d13b7c0435050,2019-03,West Midlands Police,West Midlands Police,-1.503607,52.434044,On or near DURBAR AVENUE,E01009568,Coventry 009D,Suspect charged
4d6765a062a27491519fdbad5bba61afbcbc90677daeaf2701f163872f28a80f,2019-03,West Midlands Police,West Midlands Police,-1.476996,52.452880,On or near GRANGE ROAD,E01032536,Coventry 001F,Investigation complete; no suspect identified
9dd8b4933c9af7b69c364dd52a3a4e122d42710d8107ffebbde65e9d9435e0e9,2019-03,West Midlands Police,West Midlands Police,-1.518636,52.403225,On or near WESTMINSTER ROAD,E01009553,Coventry 031B,Unable to prosecute suspect
39e0f5bffe6fe4fe0f789448e1b89384b90fd0a082b28610a8d0f560d3551ab9,2019-03,West Midlands Police,West Midlands Police,-1.453891,52.441125,On or near ROWAN GROVE,E01009584,Coventry 007D,Investigation complete; no suspect identified
856b9c771672c5802e9738456c53947bcb7531df31e67d501ecf0b6b01d33d31,2019-03,West Midlands Police,West Midlands Police,-1.518410,52.413257,On or near Park/Open Space,E01009632,Coventry 020D,Unable to prosecute suspect
b1170df5439d16831bea0f19069093e96e52362f7e2ba7de8ba820c272da9ead,2019-03,West Midlands Police,West Midlands Police,-1.479239,52.423636,On or near CARPENTER ROAD,E01009655,Coventry 016A,Unable to prosecute suspect
40c4f81d40af4b3eb3f2cb7a68aa91f577a56fc36d16a5112ff94960a8b16875,2019-03,West Midlands Police,West Midlands Police,-1.481143,52.430540,On or near TACKFORD ROAD,E01009662,Coventry 016D,Investigation complete; no suspect identified
2d1310bd42bfc700733288f1999fa00da425e1a5800f70bb58ac8ead2a24911f,2019-03,West Midlands Police,West Midlands Police,-1.502933,52.412896,On or near PRIMROSE HILL STREET,E01009638,Coventry 024C,Suspect charged
e53077e0688c85abd3d8cf12a4955a24976b6d76901a6aabcab38c4dd5fb7caa,2019-03,West Midlands Police,West Midlands Police,-1.507229,52.407313,On or near ST MARY STREET,E01009642,Coventry 031C,Investigation complete; no suspect identified
1e4678ea8f4036b377b4a957b9df94da55b691cccee4296ea9a6f5feb26c417e,2019-03,West Midlands Police,West Midlands Police,-1.435794,52.423985,On or near HEXBY CLOSE,E01009580,Coventry 019A,Unable to prosecute suspect
a23b99d266310363ceb1543910b52bb943fd24a44dff57714c8ed0c68bb6009c,2019-03,West Midlands Police,West Midlands Police,-1.435794,52.423985,On or near HEXBY CLOSE,E01009580,Coventry 019A,Investigation complete; no suspect identified
e871fcc2448d053d9ba0ee3ad16726bb7f3e5c4c52d2a19d71d874b46acd6dd3,2019-03,West Midlands Police,West Midlands Police,-1.446690,52.421753,On or near Parking Area,E01009712,Coventry 018C,Unable to prosecute suspect
4db285ee3702c7fa7f60f1fb394e59d6b320e60daab8b81c7128fde3aead3dbb,2019-03,West Midlands Police,West Midlands Police,-1.454161,52.445504,On or near M6,E01009584,Coventry 007D,Investigation complete; no suspect identified
65c391ee9d4a55c34a6cbb75c4d7eeae4253a62ca42b73ac92fc9105bed6fe29,2019-03,West Midlands Police,West Midlands Police,-1.515344,52.379037,On or near Petrol Station,E01009672,Coventry 040E,Investigation complete; no suspect identified
41c9a5050e34134f4c9492b144e2ea752523d8adc62f47016169f70bd04ce092,2019-03,West Midlands Police,West Midlands Police,-1.517014,52.406418,On or near CROFT ROAD,E01009642,Coventry 031C,Investigation complete; no suspect identified
85080f4cd1d0f4d9f1e206031b1653adf75bf2dea46f5838d5ca74cef2179e7b,2019-03,West Midlands Police,West Midlands Police,-1.598812,52.410275,On or near MONTICELLO WAY,E01009703,Coventry 025C,Unable to prosecute suspect
9c67e6ba1703bdf7595ee93a230d63791cfb4f48084be42726181bac0b40ad69,2019-03,West Midlands Police,West Midlands Police,-1.474086,52.451357,On or near ANDERTON ROAD,E01032536,Coventry 001F,Investigation complete; no suspect identified
80da85af2af942f4f5c527caa48d932b6ea1b751d31c1f7af68f94aab0ed3857,2019-03,West Midlands Police,West Midlands Police,-1.460797,52.426170,On or near Pedestrian Subway,E01009709,Coventry 007F,Investigation complete; no suspect identified
df486a36b363f7d48c9c26dd49be008faa6d0cd88de275fa29bd3921ac9c3f8e,2019-03,West Midlands Police,West Midlands Police,-1.515978,52.409786,On or near Parking Area,E01009642,Coventry 031C,Investigation complete; no suspect identified
046efdb10157604642e5581f0c536df7d1d2b80f6a24e75476cdca7230e956ee,2019-03,West Midlands Police,West Midlands Police,-1.461786,52.402890,On or near Pedestrian Subway,E01009611,Coventry 035E,Investigation complete; no suspect identified
e3b1e816980b793b35b21182d2b1bb7c30947e9b5f8dd6a44541c15948316b99,2019-03,West Midlands Police,West Midlands Police,-1.517316,52.408362,On or near SPON STREET,E01009642,Coventry 031C,Suspect charged
0b20413df3c14235b2f6b6b77e58e495d979587a871513e34acae6027ae736fe,2019-03,West Midlands Police,West Midlands Police,-1.497180,52.418437,On or near KEPPEL STREET,E01009637,Coventry 024B,Investigation complete; no suspect identified
3678769bb98f4a9a7ed7d7285f26dedd60f507fdb77dc5fafb8ab228358df16d,2019-03,West Midlands Police,West Midlands Police,-1.591383,52.393348,On or near CURRIERS CLOSE,E01032532,Coventry 036F,Investigation complete; no suspect identified
3190acae49ef8facfc6311fceba4f80de58e863064a611528713648a8a8b68a6,2019-03,West Midlands Police,West Midlands Police,-1.541351,52.407001,On or near MAUDSLAY ROAD,E01009687,Coventry 026E,Investigation complete; no suspect identified
2607abad92eec83f6dac749062cb6f93462ac27647bea69fc33855d890cb5eb8,2019-03,West Midlands Police,West Midlands Police,-1.581268,52.400002,On or near DORMER HARRIS AVENUE,E01009674,Coventry 029A,Investigation complete; no suspect identified
68163da9554548569677360408e0159f34860865e010cf8ef3a717046fdc267b,2019-03,West Midlands Police,West Midlands Police,-1.451674,52.401692,On or near WINDERMERE AVENUE,E01009536,Coventry 033C,Investigation complete; no suspect identified
5fbd285d3e0def5cf8305e37a530ec1b5052504612906c09c2bc50be25534b6c,2019-03,West Midlands Police,West Midlands Police,-1.491310,52.413620,On or near NICHOLLS STREET,E01009636,Coventry 024A,Investigation complete; no suspect identified
